code_national_tri,libelle_tri,libelle_bassin_risques,date_arrete_pcb,date_arrete_carte,date_arrete_pcb_local,date_arrete_prefet_parties_prenantes,date_arrete_approbation,date_arrete_national,code_insee,libelle_commune,num_risque,libelle_risque_long
26DREAL20160001,Plaine de Valende,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07102,GUILHERAND-GRANGES,183,Par une crue torrentielle ou à montée rapide de cours d'eau
26DREAL20160002,Montelimar,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07157,MEYSSE,180,Par une crue à débordement lent de cours d'eau
26DREAL20160002,Montelimar,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07191,ROCHEMAURE,180,Par une crue à débordement lent de cours d'eau
26DREAL20160001,Plaine de Valende,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07240,SAINT-GEORGES-LES-BAINS,180,Par une crue à débordement lent de cours d'eau
26DREAL20160001,Plaine de Valende,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07240,SAINT-GEORGES-LES-BAINS,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,07259,SAINT-JUST-D'ARDECHE,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,07259,SAINT-JUST-D'ARDECHE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,07264,SAINT-MARCEL-D'ARDECHE,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,07264,SAINT-MARCEL-D'ARDECHE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,07268,SAINT-MARTIN-D'ARDECHE,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,07268,SAINT-MARTIN-D'ARDECHE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,07279,SAINT-MONTAN,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,07279,SAINT-MONTAN,183,Par une crue torrentielle ou à montée rapide de cours d'eau
26DREAL20160001,Plaine de Valende,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07281,SAINT-PERAY,180,Par une crue à débordement lent de cours d'eau
26DREAL20160001,Plaine de Valende,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07281,SAINT-PERAY,183,Par une crue torrentielle ou à montée rapide de cours d'eau
42DREAL20160001,Vienne,,12/12/2012,20/12/2013,,16/03/2016,,06/11/2012,07313,SERRIERES,180,Par une crue à débordement lent de cours d'eau
42DREAL20160001,Vienne,,12/12/2012,20/12/2013,,16/03/2016,,06/11/2012,07313,SERRIERES,183,Par une crue torrentielle ou à montée rapide de cours d'eau
26DREAL20160001,Plaine de Valende,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07316,SOYONS,180,Par une crue à débordement lent de cours d'eau
26DREAL20160001,Plaine de Valende,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07316,SOYONS,183,Par une crue torrentielle ou à montée rapide de cours d'eau
26DREAL20160002,Montelimar,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07319,LE TEIL,180,Par une crue à débordement lent de cours d'eau
26DREAL20160002,Montelimar,,12/12/2012,20/12/2013,15/02/2016,27/04/2016,,06/11/2012,07346,VIVIERS,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10030,BARBEREY-SAINT-SULPICE,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10030,BARBEREY-SAINT-SULPICE,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10060,BREVIANDES,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10060,BREVIANDES,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10067,BUCHERES,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10067,BUCHERES,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10081,LA CHAPELLE-SAINT-LUC,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10081,LA CHAPELLE-SAINT-LUC,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10191,LAVAU,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10191,LAVAU,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10297,PONT-SAINTE-MARIE,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10297,PONT-SAINTE-MARIE,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10343,SAINT-JULIEN-LES-VILLAS,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10343,SAINT-JULIEN-LES-VILLAS,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10357,SAINT-PARRES-AUX-TERTRES,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10357,SAINT-PARRES-AUX-TERTRES,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10363,SAINT-THIBAULT,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10363,SAINT-THIBAULT,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10387,TROYES,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10387,TROYES,180,Par une crue à débordement lent de cours d'eau
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10406,VERRIERES,140,Inondation
10DREAL20190001,TRI de Troyes,,20/12/2013,,,,,,10406,VERRIERES,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11024,BAGES,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11024,BAGES,286,Par submersion marine
11DDTM20120041,Carcassonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11037,BERRIAC,180,Par une crue à débordement lent de cours d'eau
11DDTM20120041,Carcassonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11037,BERRIAC,286,Par submersion marine
11DDTM20120041,Carcassonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11069,CARCASSONNE,180,Par une crue à débordement lent de cours d'eau
11DDTM20120041,Carcassonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11069,CARCASSONNE,286,Par submersion marine
11DDTM20120041,Carcassonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11088,CAZILHAC,180,Par une crue à débordement lent de cours d'eau
11DDTM20120041,Carcassonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11088,CAZILHAC,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11106,COURSAN,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11106,COURSAN,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11116,CUXAC-D'AUDE,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11116,CUXAC-D'AUDE,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11145,FLEURY,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11145,FLEURY,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11170,GRUISSAN,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11170,GRUISSAN,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11217,MARCORIGNAN,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11217,MARCORIGNAN,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11258,MOUSSAN,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11258,MOUSSAN,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11262,NARBONNE,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11262,NARBONNE,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11264,NEVIAN,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11264,NEVIAN,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11266,PORT-LA-NOUVELLE,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11266,PORT-LA-NOUVELLE,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11285,PEYRIAC-DE-MER,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11285,PEYRIAC-DE-MER,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11353,SAINT-MARCEL-SUR-AUDE,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11353,SAINT-MARCEL-SUR-AUDE,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11360,SAINT-NAZAIRE-D'AUDE,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11360,SAINT-NAZAIRE-D'AUDE,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11369,SALLELES-D'AUDE,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11369,SALLELES-D'AUDE,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11370,SALLES-D'AUDE,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11370,SALLES-D'AUDE,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11379,SIGEAN,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11379,SIGEAN,286,Par submersion marine
11DDTM20120041,Carcassonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11397,TREBES,180,Par une crue à débordement lent de cours d'eau
11DDTM20120041,Carcassonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11397,TREBES,286,Par submersion marine
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11441,VINASSAN,180,Par une crue à débordement lent de cours d'eau
11DDTM20120040,Narbonne,Bassin Rhône-Méditerranée,12/12/2012,20/12/2013,15/02/2016,15/04/2016,23/02/2017,,11441,VINASSAN,286,Par submersion marine
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13001,AIX-EN-PROVENCE,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13001,AIX-EN-PROVENCE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
30DREAL20140001,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13004,ARLES,180,Par une crue à débordement lent de cours d'eau
30DREAL20140001,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13004,ARLES,286,Par submersion marine
30DREAL20140002,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13004,ARLES,180,Par une crue à débordement lent de cours d'eau
30DREAL20140002,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13004,ARLES,286,Par submersion marine
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13005,AUBAGNE,130,Par ruissellement et coulée de boue
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13005,AUBAGNE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13009,LA BARBEN,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13009,LA BARBEN,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13010,BARBENTANE,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13010,BARBENTANE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13014,BERRE-L'ETANG,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13014,BERRE-L'ETANG,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13015,BOUC-BEL-AIR,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13015,BOUC-BEL-AIR,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13018,CABANNES,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13018,CABANNES,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13019,CABRIES,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13019,CABRIES,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13024,CHARLEVAL,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13024,CHARLEVAL,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13027,CHATEAURENARD,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13027,CHATEAURENARD,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13032,EGUILLES,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13032,EGUILLES,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13037,LA FARE-LES-OLIVIERS,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13037,LA FARE-LES-OLIVIERS,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13041,GARDANNE,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13041,GARDANNE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13042,GEMENOS,130,Par ruissellement et coulée de boue
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13042,GEMENOS,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13044,GRANS,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13044,GRANS,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13050,LAMBESC,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13050,LAMBESC,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13051,LANCON-PROVENCE,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13051,LANCON-PROVENCE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13053,MALLEMORT,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13053,MALLEMORT,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13054,MARIGNANE,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13054,MARIGNANE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13055,MARSEILLE,130,Par ruissellement et coulée de boue
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13055,MARSEILLE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13066,NOVES,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13066,NOVES,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13069,PELISSANNE,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13069,PELISSANNE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13070,LA PENNE-SUR-HUVEAUNE,130,Par ruissellement et coulée de boue
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13070,LA PENNE-SUR-HUVEAUNE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13076,PLAN-D'ORGON,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13076,PLAN-D'ORGON,183,Par une crue torrentielle ou à montée rapide de cours d'eau
30DREAL20140001,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13078,PORT-SAINT-LOUIS-DU-RHONE,180,Par une crue à débordement lent de cours d'eau
30DREAL20140001,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13078,PORT-SAINT-LOUIS-DU-RHONE,286,Par submersion marine
30DREAL20140002,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13078,PORT-SAINT-LOUIS-DU-RHONE,180,Par une crue à débordement lent de cours d'eau
30DREAL20140002,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13078,PORT-SAINT-LOUIS-DU-RHONE,286,Par submersion marine
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13081,ROGNAC,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13081,ROGNAC,183,Par une crue torrentielle ou à montée rapide de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13083,ROGNONAS,180,Par une crue à débordement lent de cours d'eau
84DREAL20140001,TRI Avignon,,,01/08/2014,,,,06/11/2012,13083,ROGNONAS,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13086,ROQUEVAIRE,130,Par ruissellement et coulée de boue
13DREAL20140002,TRI Marseille - Aubagne,,12/12/2012,01/08/2014,,,,,13086,ROQUEVAIRE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13091,SAINT-CANNAT,130,Par ruissellement et coulée de boue
13DREAL20140001,TRI Aix - Salon-de-Provence,,12/12/2012,01/08/2014,,,,,13091,SAINT-CANNAT,183,Par une crue torrentielle ou à montée rapide de cours d'eau
30DREAL20140001,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13096,SAINTES-MARIES-DE-LA-MER,180,Par une crue à débordement lent de cours d'eau
30DREAL20140001,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13096,SAINTES-MARIES-DE-LA-MER,286,Par submersion marine
30DREAL20140002,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13096,SAINTES-MARIES-DE-LA-MER,180,Par une crue à débordement lent de cours d'eau
30DREAL20140002,TRI Delta du Rhône,,,20/12/2013,,,,06/11/2012,13096,SAINTES-MARIES-DE-LA-MER,286,Par submersion marine
