code_national_tri,libelle_tri,liste_libelle_risque,libelle_bassin_risques,date_arrete_pcb,date_arrete_carte,date_arrete_pcb_local,date_arrete_prefet_parties_prenantes,date_arrete_approbation,date_arrete_national,code_insee,libelle_commune
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33065,BOULIAC
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33067,BOURG
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33069,LE BOUSCAT
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33071,BRANNE
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33075,BRUGES
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33078,CABARA
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33080,CADAUJAC
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33119,CENON
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33143,CUBZAC-LES-PONTS
33DREAL20130139,BERGERAC,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,11/01/2013,,,,,,33160,EYNESSE
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33162,EYSINES
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33167,FLOIRAC
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33174,FRONSAC
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33185,GENISSAC
33DREAL20130138,BASSIN D'ARCACHON,"[{'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33199,GUJAN-MESTRAS
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33207,IZON
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33211,LABARDE
33DREAL20130138,BASSIN D'ARCACHON,"[{'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33229,LANTON
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33234,LATRESNE
33DREAL20130138,BASSIN D'ARCACHON,"[{'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33236,LEGE-CAP-FERRET
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33243,LIBOURNE
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33249,LORMONT
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33256,LUDON-MEDOC
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33259,LUGON-ET-L'ILE-DU-CARNAY
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33262,MACAU
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33298,MOULON
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33312,PAREMPUYRE
33DREAL20130139,BERGERAC,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,11/01/2013,,,,,,33319,PESSAC-SUR-DORDOGNE
33DREAL20130139,BERGERAC,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,11/01/2013,,,,,,33324,PINEUILH
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33339,PRIGNAC-ET-MARCAMPS
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33356,LA RIVIERE
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33366,SAINT-ANDRE-DE-CUBZAC
33DREAL20130139,BERGERAC,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,11/01/2013,,,,,,33369,SAINT-ANDRE-ET-APPELLES
33DREAL20130139,BERGERAC,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,11/01/2013,,,,,,33377,SAINT-AVIT-DE-SOULEGE
33DREAL20130139,BERGERAC,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,11/01/2013,,,,,,33378,SAINT-AVIT-SAINT-NAZAIRE
33DREAL20130139,BERGERAC,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,11/01/2013,,,,,,33402,SAINTE-FOY-LA-GRANDE
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33414,SAINT-GERMAIN-DE-LA-RIVIERE
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33415,SAINT-GERVAIS
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33433,SAINT-LOUBES
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33434,SAINT-LOUIS-DE-MONTFERRAND
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33451,SAINT-MICHEL-DE-FRONSAC
33DREAL20130143,LIBOURNE,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33470,SAINT-ROMAIN-LA-VIRVEE
33DREAL20130140,BORDEAUX,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,11/01/2013,,,,,,33475,SAINT-SEURIN-DE-BOURG
